G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1987-11-06,Atlanta Hawks,L,97,114,L 1,0-1,-17
2,1987-11-07,Boston Celtics,L,139,140,L 2,0-2,-1
3,1987-11-10,Milwaukee Bucks,L,100,115,L 3,0-3,-15
4,1987-11-13,New York Knicks,W,108,101,W 1,1-3,7
5,1987-11-15,New Jersey Nets,W,113,109,W 2,2-3,4
6,1987-11-17,Chicago Bulls,L,101,105,L 1,2-4,-4
7,1987-11-18,Chicago Bulls,L,82,84,L 2,2-5,-2
8,1987-11-20,Portland Trail Blazers,L,101,120,L 3,2-6,-19
9,1987-11-21,Seattle SuperSonics,L,103,124,L 4,2-7,-21
10,1987-11-24,Utah Jazz,L,83,100,L 5,2-8,-17
11,1987-11-25,Los Angeles Clippers,W,101,96,W 1,3-8,5
12,1987-11-28,Detroit Pistons,W,124,102,W 2,4-8,22
13,1987-12-02,Indiana Pacers,L,102,108,L 1,4-9,-6
14,1987-12-03,Atlanta Hawks,L,94,102,L 2,4-10,-8
15,1987-12-05,Seattle SuperSonics,L,99,115,L 3,4-11,-16
16,1987-12-08,New York Knicks,L,92,116,L 4,4-12,-24
17,1987-12-09,Los Angeles Lakers,W,120,112,W 1,5-12,8
18,1987-12-11,Detroit Pistons,L,108,114,L 1,5-13,-6
19,1987-12-12,New Jersey Nets,W,122,107,W 1,6-13,15
20,1987-12-15,Boston Celtics,L,102,122,L 1,6-14,-20
21,1987-12-17,Indiana Pacers,W,115,111,W 1,7-14,4
22,1987-12-19,Chicago Bulls,W,109,96,W 2,8-14,13
23,1987-12-22,Cleveland Cavaliers,L,102,106,L 1,8-15,-4
24,1987-12-26,Milwaukee Bucks,L,97,102,L 2,8-16,-5
25,1987-12-30,Portland Trail Blazers,L,112,117,L 3,8-17,-5
26,1988-01-01,Denver Nuggets,L,109,124,L 4,8-18,-15
27,1988-01-02,Houston Rockets,L,100,111,L 5,8-19,-11
28,1988-01-05,New Jersey Nets,W,101,97,W 1,9-19,4
29,1988-01-08,Boston Celtics,L,109,125,L 1,9-20,-16
30,1988-01-09,Los Angeles Clippers,W,108,76,W 1,10-20,32
31,1988-01-14,Milwaukee Bucks,W,136,107,W 2,11-20,29
32,1988-01-17,Sacramento Kings,W,130,113,W 3,12-20,17
