G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2015-10-28,Washington Wizards,L,87,88,L 1,0-1,-1
2,2015-10-30,Oklahoma City Thunder,L,136,139,L 2,0-2,-3
3,2015-11-01,Chicago Bulls,L,87,92,L 3,0-3,-5
4,2015-11-03,New Orleans Pelicans,W,103,94,W 1,1-3,9
5,2015-11-04,Houston Rockets,L,114,119,L 1,1-4,-5
6,2015-11-06,Toronto Raptors,W,92,87,W 1,2-4,5
7,2015-11-07,Philadelphia 76ers,W,105,97,W 2,3-4,8
8,2015-11-09,Indiana Pacers,L,84,97,L 1,3-5,-13
9,2015-11-11,Los Angeles Lakers,W,101,99,W 1,4-5,2
10,2015-11-13,Utah Jazz,W,102,93,W 2,5-5,9
11,2015-11-14,Washington Wizards,L,99,108,L 1,5-6,-9
12,2015-11-18,Minnesota Timberwolves,W,104,101,W 1,6-6,3
13,2015-11-21,Sacramento Kings,L,91,97,L 1,6-7,-6
14,2015-11-23,Cleveland Cavaliers,L,103,117,L 2,6-8,-14
15,2015-11-25,New York Knicks,W,100,91,W 1,7-8,9
16,2015-11-27,Milwaukee Bucks,W,114,90,W 2,8-8,24
17,2015-11-29,Boston Celtics,W,110,91,W 3,9-8,19
18,2015-12-01,Minnesota Timberwolves,W,96,93,W 4,10-8,3
19,2015-12-03,Utah Jazz,W,103,94,W 5,11-8,9
20,2015-12-05,Los Angeles Clippers,L,101,103,L 1,11-9,-2
21,2015-12-08,Denver Nuggets,W,85,74,W 1,12-9,11
22,2015-12-09,Phoenix Suns,L,104,107,L 1,12-10,-3
23,2015-12-11,Cleveland Cavaliers,L,76,111,L 2,12-11,-35
24,2015-12-14,Brooklyn Nets,W,105,82,W 1,13-11,23
25,2015-12-16,Charlotte Hornets,W,113,98,W 2,14-11,15
26,2015-12-18,Portland Trail Blazers,W,102,94,W 3,15-11,8
27,2015-12-20,Atlanta Hawks,L,100,103,L 1,15-12,-3
28,2015-12-21,New York Knicks,W,107,99,W 1,16-12,8
