,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
18,2002,SAS,58,24,0.7073170731707317,96.7,11.1,31.3,42.4,20.0,7.6,6.5,14.4,.458,.362,.742
