,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2002,SAS,PF,82,40.6,25.5,3.3,9.4,12.7,3.7,0.7,2.5,3.2,0.508,0.1,0.508,0.799
