,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2015,OKC,PG,67,34.4,28.1,1.9,5.4,7.3,8.6,2.1,0.2,4.4,0.426,,0.455,0.835
