,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2005,SAS,PF,66,33.4,20.3,11.1,2.7,0.7,2.6,1.9,0.496,0.33299999999999996,0.498,0.67
