,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2018,OKC,PG,80,36.4,25.4,1.9,8.2,10.1,10.3,1.8,0.3,4.8,0.449,,0.47700000000000004,0.737
