,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
2,2018,OKC,48,34,0.5853658536585366,107.9,12.5,32.6,45.1,21.3,9.1,5.0,14.0,.453,.354,.716
