,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2019,GSW,PG,69,33.8,27.3,5.3,5.2,1.3,0.4,2.8,0.47200000000000003,0.43700000000000006,0.604,0.9159999999999999
