,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
7,2013,MIA,66,16,0.8048780487804879,102.9,38.6,23.0,8.7,5.4,13.9,.496,.396,.754
