,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
16,2004,MIN,58,24,0.7073170731707317,94.5,42.9,23.0,6.8,5.6,12.7,.462,.363,.781
