,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2011,CHI,PG,81,37.4,25.0,1.0,3.1,4.1,7.7,1.0,0.6,3.4,.445,,.485,.858
