,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
4,2016,CLE,57,25,0.6951219512195121,104.3,44.5,22.7,6.7,3.9,13.6,.460,.362,.748
