,Season,Tm,Pos,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2011,OKC,SF,78,3038.0,23.6,0.589,0.26899999999999996,0.439,10.3,13.2,1.5,1.8,10.6,30.6,8.6,3.3,12.0,0.18899999999999997,3.7,-0.8,2.9,3.7
