,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
9,2011,OKC,55,27,0.6707317073170732,104.8,42.8,20.4,8.0,5.9,14.1,.464,.347,.823
