,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2011,OKC,SF,78,38.9,27.7,6.8,2.7,1.1,1.0,2.8,0.462,0.35,0.509,0.88
