,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
3,2017,BOS,53,29,0.6463414634146342,108.0,9.1,32.9,42.0,25.2,7.5,4.1,13.3,.454,.359,.807
