,Season,Tm,Pos,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2016,SAS,SF,72,2380.0,26.0,0.616,0.267,0.306,11.8,13.0,2.8,2.3,7.8,25.8,8.3,5.5,13.7,0.27699999999999997,5.5,2.8,8.3,6.2
