,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
16,2004,SAS,57,25,0.6951219512195121,91.5,12.5,32.5,45.1,20.4,8.1,6.5,14.7,.442,.358,.681
