,Season,Tm,Pos,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2011,LAL,SG,82,2779,23.9,0.5479999999999999,0.217,0.35600000000000004,8.5,26.7,1.9,0.3,11.4,35.1,6.8,3.5,10.3,0.17800000000000002,4.7,-0.9,3.8,4.1
