,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
8,2012,LAC,40,26,0.6060606060606061,97.5,41.6,21.0,8.4,4.8,13.3,.455,.357,.680
