,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
8,2012,MIA,46,20,0.696969696969697,98.5,10.4,31.2,41.6,20.0,8.9,5.4,15.2,.469,.359,.775
