,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
7,2013,LAL,45,37,0.5487804878048781,102.2,11.5,33.3,44.8,22.2,7.0,5.2,15.0,.458,.355,.692
