,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2013,LAL,SG,78,38.6,27.3,0.8,4.7,5.6,6.0,1.4,0.3,3.7,0.46299999999999997,0.324,0.504,0.8390000000000001
