,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2011,OKC,SF,78,38.9,27.7,0.7,6.1,6.8,2.7,1.1,1.0,2.8,0.462,,0.509,0.88
