,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
12,2008,LAL,57,25,0.6951219512195121,108.6,11.0,33.2,44.1,24.4,8.0,5.3,14.1,.476,.378,.769
