,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2012,SAS,PG,60,32.1,18.3,2.9,7.7,1.0,0.1,2.6,0.48,0.23,0.488,0.799
