,Season,Tm,Pos,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2013,NYK,PF,67,2482.0,24.8,0.56,0.278,0.344,10.8,14.1,1.1,1.1,9.3,35.6,7.5,2.0,9.5,0.184,4.7,-2.3,2.4,2.8
