,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2013,NYK,PF,67,37.0,28.7,6.9,2.6,0.8,0.5,2.6,0.449,0.379,0.502,0.83
