,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2017,HOU,PG,81,36.4,29.1,8.1,11.2,1.5,0.5,5.7,0.44,0.34700000000000003,0.525,0.847
