,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2001,LAL,C,74,39.5,28.7,12.7,3.7,0.6,2.8,2.9,0.5720000000000001,,0.5720000000000001,0.513
