,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
19,2001,LAL,56,26,0.6829268292682927,100.6,44.7,23.0,6.9,6.0,14.4,.465,.344,.683
