,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2001,SAS,PF,82,38.7,22.2,12.2,3.0,0.9,2.3,3.0,0.499,0.259,0.502,0.618
