,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2015,NOP,PF,68,36.1,24.4,2.5,7.7,10.2,2.2,1.5,2.9,1.4,0.535,,0.536,0.805
