,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2008,CLE,SF,75,40.4,30.0,7.9,7.2,1.8,1.1,3.4,0.484,0.315,0.518,0.7120000000000001
