,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2019,HOU,PG,78,36.8,36.1,0.8,5.8,6.6,7.5,2.0,0.7,5.0,0.442,,0.541,0.879
