,Season,Tm,Pos,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2002,SAS,PF,82,3329,27.0,0.5760000000000001,0.006999999999999999,0.466,18.0,18.3,1.0,4.3,12.7,29.0,10.7,7.1,17.8,0.257,3.9,3.8,7.6,8.1
